
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-01-27T21:19:16Z,,-14.282805249094963,-170.606255354359746,-14.273500079289079,-170.582143552601337,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Current Track: 21 JAN 2026 08:05",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-14.273801324889064,-170.584734482690692,13.6,2026-01-21T19:05:20Z,,,,,,,,,,,,,,,,,,,,0,
2,1,-14.273631172254682,-170.58490832336247,19.84,2026-01-21T19:05:43Z,,,,,,,,,,,,,,,,,,,,0,
3,1,-14.273599907755852,-170.584882339462638,11.67,2026-01-21T19:06:04Z,,,,,,,,,,,,,,,,,,,,0,
4,1,-14.273632261902094,-170.584904467687011,11.67,2026-01-21T19:06:12Z,,,,,,,,,,,,,,,,,,,,0,
5,1,-14.273679619655013,-170.584936989471316,13.6,2026-01-21T19:06:22Z,,,,,,,,,,,,,,,,,,,,0,
6,1,-14.273737454786897,-170.58488342911005,12.630000000000001,2026-01-21T19:06:36Z,,,,,,,,,,,,,,,,,,,,0,
7,1,-14.273760169744492,-170.584867838770151,12.15,2026-01-21T19:06:39Z,,,,,,,,,,,,,,,,,,,,0,
8,1,-14.273833343759179,-170.584779242053628,8.789999999999999,2026-01-21T19:06:54Z,,,,,,,,,,,,,,,,,,,,0,
9,1,-14.273848934099078,-170.584774632006884,6.87,2026-01-21T19:07:06Z,,,,,,,,,,,,,,,,,,,,0,
10,1,-14.273852203041315,-170.5847651604563,6.87,2026-01-21T19:07:25Z,,,,,,,,,,,,,,,,,,,,0,
11,1,-14.273842396214604,-170.584788545966148,7.35,2026-01-21T19:07:39Z,,,,,,,,,,,,,,,,,,,,0,
12,1,-14.273837031796575,-170.584800699725747,7.35,2026-01-21T19:07:55Z,,,,,,,,,,,,,,,,,,,,0,
13,1,-14.273837367072701,-170.584804890677333,7.83,2026-01-21T19:08:14Z,,,,,,,,,,,,,,,,,,,,0,
14,1,-14.273833511397243,-170.58480329811573,7.83,2026-01-21T19:08:29Z,,,,,,,,,,,,,,,,,,,,0,
15,1,-14.273833008483052,-170.584796508774161,7.35,2026-01-21T19:08:51Z,,,,,,,,,,,,,,,,,,,,0,
