
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-01-27T21:20:49Z,,-14.344619940966368,-170.737661635503173,-14.272505734115839,-170.57637345045805,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Current Track: 24 JAN 2026 09:11",,,,,,"DarkGray",
2,"Current Track: 24 JAN 2026 11:36",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,
2,2,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-14.272634815424681,-170.576620381325483,135.680000000000007,2026-01-24T20:11:21Z,,,,,,,,,,,,,,,,,,,,0,
2,1,-14.272505734115839,-170.576415862888098,71.269999999999996,2026-01-24T20:11:53Z,,,,,,,,,,,,,,,,,,,,0,
3,1,-14.272512439638376,-170.576387448236346,55.890000000000001,2026-01-24T20:12:11Z,,,,,,,,,,,,,,,,,,,,0,
4,1,-14.272518809884787,-170.576382502913475,43.399999999999999,2026-01-24T20:12:39Z,,,,,,,,,,,,,,,,,,,,0,
5,1,-14.272539429366589,-170.576403206214309,31.379999999999999,2026-01-24T20:13:18Z,,,,,,,,,,,,,,,,,,,,0,
6,1,-14.272543704137206,-170.576384179294109,28.5,2026-01-24T20:13:54Z,,,,,,,,,,,,,,,,,,,,0,
7,1,-14.272542698308825,-170.57637345045805,29.460000000000001,2026-01-24T20:14:28Z,,,,,,,,,,,,,,,,,,,,0,
8,1,-14.272531550377607,-170.576375462114811,26.57,2026-01-24T20:15:08Z,,,,,,,,,,,,,,,,,,,,0,
9,1,-14.272531969472766,-170.576375545933843,26.57,2026-01-24T20:15:42Z,,,,,,,,,,,,,,,,,,,,0,
10,1,-14.272532891482115,-170.576381916180253,24.649999999999999,2026-01-24T20:16:21Z,,,,,,,,,,,,,,,,,,,,0,
11,1,-14.272537166252732,-170.576379066333175,26.09,2026-01-24T20:17:03Z,,,,,,,,,,,,,,,,,,,,0,
12,1,-14.272541776299477,-170.576394237577915,26.09,2026-01-24T20:17:38Z,,,,,,,,,,,,,,,,,,,,0,
13,1,-14.272544290870428,-170.5763881187886,27.050000000000001,2026-01-24T20:18:10Z,,,,,,,,,,,,,,,,,,,,0,
14,1,-14.272539932280779,-170.576379988342524,30.420000000000002,2026-01-24T20:18:44Z,,,,,,,,,,,,,,,,,,,,0,
15,2,-14.278627038002014,-170.682822111994028,-34.469999999999999,2026-01-24T22:36:03Z,,,,,,,,,,,,,,,,,,,,0,
16,2,-14.278702978044748,-170.682669812813401,-5.63,2026-01-24T22:36:31Z,,,,,,,,,,,,,,,,,,,,0,
17,2,-14.278727453202009,-170.682589178904891,6.39,2026-01-24T22:36:39Z,,,,,,,,,,,,,,,,,,,,0,
18,2,-14.278730051591992,-170.682583982124925,7.83,2026-01-24T22:36:44Z,,,,,,,,,,,,,,,,,,,,0,
19,2,-14.278814289718866,-170.682527236640453,8.789999999999999,2026-01-24T22:36:55Z,,,,,,,,,,,,,,,,,,,,0,
20,2,-14.278867933899164,-170.682482393458486,8.31,2026-01-24T22:37:02Z,,,,,,,,,,,,,,,,,,,,0,
21,2,-14.278905149549246,-170.682437550276518,8.789999999999999,2026-01-24T22:37:18Z,,,,,,,,,,,,,,,,,,,,0,
22,2,-14.278922416269779,-170.682420283555984,10.710000000000001,2026-01-24T22:37:27Z,,,,,,,,,,,,,,,,,,,,0,
23,2,-14.278920404613018,-170.682433107867837,14.08,2026-01-24T22:37:50Z,,,,,,,,,,,,,,,,,,,,0,
24,2,-14.278919231146574,-170.682433191686869,14.08,2026-01-24T22:38:12Z,,,,,,,,,,,,,,,,,,,,0,
25,2,-14.278912274166942,-170.682431599125266,14.08,2026-01-24T22:38:31Z,,,,,,,,,,,,,,,,,,,,0,
26,2,-14.278916465118527,-170.682433778420091,15.039999999999999,2026-01-24T22:38:51Z,,,,,,,,,,,,,,,,,,,,0,
27,2,-14.278922919183969,-170.682429000735283,14.56,2026-01-24T22:39:15Z,,,,,,,,,,,,,,,,,,,,0,
28,2,-14.278929540887475,-170.682423384860158,14.56,2026-01-24T22:39:33Z,,,,,,,,,,,,,,,,,,,,0,
29,2,-14.278930881991982,-170.682267984375358,13.6,2026-01-24T22:39:48Z,,,,,,,,,,,,,,,,,,,,0,
30,2,-14.278935994952917,-170.682138232514262,13.119999999999999,2026-01-24T22:40:07Z,,,,,,,,,,,,,,,,,,,,0,
31,2,-14.278933061286807,-170.682028513401747,12.630000000000001,2026-01-24T22:40:29Z,,,,,,,,,,,,,,,,,,,,0,
32,2,-14.2789351567626,-170.681962966918945,13.119999999999999,2026-01-24T22:40:45Z,,,,,,,,,,,,,,,,,,,,0,
33,2,-14.278952842578292,-170.681838998571038,14.08,2026-01-24T22:41:09Z,,,,,,,,,,,,,,,,,,,,0,
34,2,-14.278962481766939,-170.681744199246168,14.08,2026-01-24T22:41:31Z,,,,,,,,,,,,,,,,,,,,0,
35,2,-14.2789351567626,-170.681654931977391,14.08,2026-01-24T22:41:51Z,,,,,,,,,,,,,,,,,,,,0,
36,2,-14.278940856456757,-170.681578069925308,14.56,2026-01-24T22:42:10Z,,,,,,,,,,,,,,,,,,,,0,
37,2,-14.278927193954587,-170.681510092690587,14.08,2026-01-24T22:42:29Z,,,,,,,,,,,,,,,,,,,,0,
38,2,-14.278943706303835,-170.681491233408451,13.6,2026-01-24T22:42:45Z,,,,,,,,,,,,,,,,,,,,0,
39,2,-14.278947226703167,-170.681481761857867,13.6,2026-01-24T22:43:09Z,,,,,,,,,,,,,,,,,,,,0,
40,2,-14.278997434303164,-170.681438343599439,13.6,2026-01-24T22:43:28Z,,,,,,,,,,,,,,,,,,,,0,
41,2,-14.279050827026367,-170.681383609771729,13.119999999999999,2026-01-24T22:43:48Z,,,,,,,,,,,,,,,,,,,,0,
42,2,-14.279054179787636,-170.681292414665222,13.6,2026-01-24T22:44:08Z,,,,,,,,,,,,,,,,,,,,0,
43,2,-14.279114278033376,-170.68124195560813,13.6,2026-01-24T22:44:27Z,,,,,,,,,,,,,,,,,,,,0,
44,2,-14.279153337702155,-170.681202476844192,13.119999999999999,2026-01-24T22:44:44Z,,,,,,,,,,,,,,,,,,,,0,
45,2,-14.279159791767597,-170.68119945935905,12.630000000000001,2026-01-24T22:45:11Z,,,,,,,,,,,,,,,,,,,,0,
46,2,-14.279161971062422,-170.681200297549367,13.119999999999999,2026-01-24T22:45:35Z,,,,,,,,,,,,,,,,,,,,0,
47,2,-14.279161551967263,-170.681199543178082,13.119999999999999,2026-01-24T22:45:56Z,,,,,,,,,,,,,,,,,,,,0,
48,2,-14.279160881415009,-170.681194849312305,13.119999999999999,2026-01-24T22:46:17Z,,,,,,,,,,,,,,,,,,,,0,
49,2,-14.279158702120185,-170.681192083284259,13.119999999999999,2026-01-24T22:46:36Z,,,,,,,,,,,,,,,,,,,,0,
50,2,-14.279157947748899,-170.681187054142356,12.630000000000001,2026-01-24T22:46:54Z,,,,,,,,,,,,,,,,,,,,0,
51,2,-14.27915551699698,-170.681189149618149,12.630000000000001,2026-01-24T22:47:12Z,,,,,,,,,,,,,,,,,,,,0,
52,2,-14.279164066538215,-170.681190239265561,12.630000000000001,2026-01-24T22:47:36Z,,,,,,,,,,,,,,,,,,,,0,
53,2,-14.279164653271437,-170.681190742179751,13.119999999999999,2026-01-24T22:47:59Z,,,,,,,,,,,,,,,,,,,,0,
54,2,-14.279165156185627,-170.681186132133007,13.119999999999999,2026-01-24T22:48:21Z,,,,,,,,,,,,,,,,,,,,0,
55,2,-14.279171023517847,-170.681189484894276,12.630000000000001,2026-01-24T22:48:42Z,,,,,,,,,,,,,,,,,,,,0,
56,2,-14.279196420684457,-170.681151347234845,12.630000000000001,2026-01-24T22:49:00Z,,,,,,,,,,,,,,,,,,,,0,
57,2,-14.279212513938546,-170.681131733581424,12.630000000000001,2026-01-24T22:49:20Z,,,,,,,,,,,,,,,,,,,,0,
58,2,-14.279254339635372,-170.681093512102962,12.630000000000001,2026-01-24T22:49:37Z,,,,,,,,,,,,,,,,,,,,0,
59,2,-14.279274540022016,-170.681083202362061,12.15,2026-01-24T22:49:56Z,,,,,,,,,,,,,,,,,,,,0,
60,2,-14.27932164631784,-170.6810621637851,12.15,2026-01-24T22:50:12Z,,,,,,,,,,,,,,,,,,,,0,
61,2,-14.279351066797972,-170.681058224290609,11.19,2026-01-24T22:50:29Z,,,,,,,,,,,,,,,,,,,,0,
62,2,-14.279388869181275,-170.681124273687601,11.67,2026-01-24T22:50:48Z,,,,,,,,,,,,,,,,,,,,0,
63,2,-14.279458438977599,-170.681146318092942,11.67,2026-01-24T22:51:07Z,,,,,,,,,,,,,,,,,,,,0,
64,2,-14.279532535001636,-170.681106587871909,11.67,2026-01-24T22:51:25Z,,,,,,,,,,,,,,,,,,,,0,
65,2,-14.279602104797959,-170.681108850985765,12.15,2026-01-24T22:51:48Z,,,,,,,,,,,,,,,,,,,,0,
66,2,-14.279633453115821,-170.681111449375749,11.67,2026-01-24T22:52:05Z,,,,,,,,,,,,,,,,,,,,0,
67,2,-14.279675697907805,-170.681141288951039,11.67,2026-01-24T22:52:26Z,,,,,,,,,,,,,,,,,,,,0,
68,2,-14.279738394543529,-170.681152688339353,11.67,2026-01-24T22:52:48Z,,,,,,,,,,,,,,,,,,,,0,
69,2,-14.279762282967567,-170.68115646019578,11.67,2026-01-24T22:53:02Z,,,,,,,,,,,,,,,,,,,,0,
70,2,-14.279774939641356,-170.681185629218817,12.15,2026-01-24T22:53:19Z,,,,,,,,,,,,,,,,,,,,0,
71,2,-14.279772844165564,-170.681208427995443,12.15,2026-01-24T22:53:34Z,,,,,,,,,,,,,,,,,,,,0,
72,2,-14.27978047169745,-170.681223599240184,11.67,2026-01-24T22:53:53Z,,,,,,,,,,,,,,,,,,,,0,
73,2,-14.279796648770571,-170.681277830153704,12.15,2026-01-24T22:54:12Z,,,,,,,,,,,,,,,,,,,,0,
74,2,-14.279801174998283,-170.681319404393435,12.15,2026-01-24T22:54:29Z,,,,,,,,,,,,,,,,,,,,0,
75,2,-14.279886418953538,-170.681295432150364,10.710000000000001,2026-01-24T22:54:51Z,,,,,,,,,,,,,,,,,,,,0,
76,2,-14.27997007034719,-170.681262742727995,11.19,2026-01-24T22:55:11Z,,,,,,,,,,,,,,,,,,,,0,
77,2,-14.280000748112798,-170.681278249248862,10.710000000000001,2026-01-24T22:55:28Z,,,,,,,,,,,,,,,,,,,,0,
78,2,-14.280076688155532,-170.681272884830832,10.23,2026-01-24T22:55:47Z,,,,,,,,,,,,,,,,,,,,0,
79,2,-14.280141815543175,-170.68125125952065,9.75,2026-01-24T22:56:05Z,,,,,,,,,,,,,,,,,,,,0,
80,2,-14.280220940709114,-170.681239692494273,9.27,2026-01-24T22:56:27Z,,,,,,,,,,,,,,,,,,,,0,
81,2,-14.280239967629313,-170.681243380531669,8.789999999999999,2026-01-24T22:56:47Z,,,,,,,,,,,,,,,,,,,,0,
82,2,-14.280309034511447,-170.681200884282589,9.27,2026-01-24T22:57:04Z,,,,,,,,,,,,,,,,,,,,0,
83,2,-14.280353710055351,-170.681113628670573,10.23,2026-01-24T22:57:21Z,,,,,,,,,,,,,,,,,,,,0,
84,2,-14.280396290123463,-170.681109689176083,10.23,2026-01-24T22:57:39Z,,,,,,,,,,,,,,,,,,,,0,
