
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-01-27T21:19:02Z,,-14.32157532311976,-170.703537985682487,-14.2922717705369,-170.677050584927201,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,

Address
wptID,StreetAddress1,StreetAddress2,City,State,Country,PostalCode,

PhoneNumber
wptID,Category,value,

Categories
wptID,Category,

trk
ID,name,cmt,desc,src,number,type,DisplayColor,
1,"Current Track: 16 JAN 2026 15:46 002",,,,,,"DarkGray",

trkseg
ID,trkID,
1,1,

trkpt
ID,trksegID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Temperature,Depth,wtemp,hr,cad,
1,1,-14.318452142179012,-170.70165884681046,5.42,2026-01-17T02:46:33Z,,,,,,,,,,,,,,,,,,,,0,
2,1,-14.318455662578344,-170.701660523191094,17.440000000000001,2026-01-17T02:47:11Z,,,,,,,,,,,,,,,,,,,,0,
3,1,-14.318477958440781,-170.701648369431496,17.920000000000002,2026-01-17T02:47:45Z,,,,,,,,,,,,,,,,,,,,0,
4,1,-14.318473013117909,-170.701607717201114,19.359999999999999,2026-01-17T02:47:59Z,,,,,,,,,,,,,,,,,,,,0,
5,1,-14.318471755832434,-170.701587684452534,19.359999999999999,2026-01-17T02:48:08Z,,,,,,,,,,,,,,,,,,,,0,
6,1,-14.318480053916574,-170.70152741856873,20.809999999999999,2026-01-17T02:48:16Z,,,,,,,,,,,,,,,,,,,,0,
7,1,-14.318502517417073,-170.701456926763058,21.289999999999999,2026-01-17T02:48:24Z,,,,,,,,,,,,,,,,,,,,0,
8,1,-14.318590275943279,-170.701414933428168,20.32,2026-01-17T02:48:36Z,,,,,,,,,,,,,,,,,,,,0,
9,1,-14.318588012829423,-170.701405797153711,19.84,2026-01-17T02:48:57Z,,,,,,,,,,,,,,,,,,,,0,
10,1,-14.318582564592361,-170.701397499069571,18.399999999999999,2026-01-17T02:49:38Z,,,,,,,,,,,,,,,,,,,,0,
11,1,-14.318580385297537,-170.701391045004129,18.399999999999999,2026-01-17T02:49:41Z,,,,,,,,,,,,,,,,,,,,0,
12,1,-14.318564794957638,-170.70138274691999,18.879999999999999,2026-01-17T02:49:43Z,,,,,,,,,,,,,,,,,,,,0,
13,1,-14.318516096100211,-170.701320301741362,18.879999999999999,2026-01-17T02:49:56Z,,,,,,,,,,,,,,,,,,,,0,
14,1,-14.318519281223416,-170.701316613703966,18.879999999999999,2026-01-17T02:50:13Z,,,,,,,,,,,,,,,,,,,,0,
15,1,-14.318516431376338,-170.701317032799125,18.879999999999999,2026-01-17T02:50:34Z,,,,,,,,,,,,,,,,,,,,0,
16,1,-14.318517940118909,-170.701321642845869,19.84,2026-01-17T02:51:06Z,,,,,,,,,,,,,,,,,,,,0,
17,1,-14.318518610671163,-170.701316194608808,20.32,2026-01-17T02:51:35Z,,,,,,,,,,,,,,,,,,,,0,
18,1,-14.318528920412064,-170.701299933716655,21.289999999999999,2026-01-17T02:51:46Z,,,,,,,,,,,,,,,,,,,,0,
19,1,-14.318536883220077,-170.701307393610477,21.289999999999999,2026-01-17T02:52:09Z,,,,,,,,,,,,,,,,,,,,0,
20,1,-14.318539900705218,-170.701306220144033,20.809999999999999,2026-01-17T02:52:33Z,,,,,,,,,,,,,,,,,,,,0,
21,1,-14.318539900705218,-170.701302867382765,20.32,2026-01-17T02:53:01Z,,,,,,,,,,,,,,,,,,,,0,
22,1,-14.318541241809726,-170.701302029192448,20.32,2026-01-17T02:53:29Z,,,,,,,,,,,,,,,,,,,,0,
23,1,-14.318555491045117,-170.701248552650213,21.289999999999999,2026-01-17T02:53:45Z,,,,,,,,,,,,,,,,,,,,0,
24,1,-14.318570829927921,-170.701243858784437,20.809999999999999,2026-01-17T02:54:03Z,,,,,,,,,,,,,,,,,,,,0,
25,1,-14.318573847413063,-170.701243607327342,20.32,2026-01-17T02:54:21Z,,,,,,,,,,,,,,,,,,,,0,
26,1,-14.318574350327253,-170.70124251767993,20.32,2026-01-17T02:54:46Z,,,,,,,,,,,,,,,,,,,,0,
27,1,-14.318576278164983,-170.701244445517659,19.84,2026-01-17T02:55:08Z,,,,,,,,,,,,,,,,,,,,0,
28,1,-14.318635202944279,-170.70122835226357,20.32,2026-01-17T02:55:28Z,,,,,,,,,,,,,,,,,,,,0,
29,1,-14.318738803267479,-170.701204966753721,20.809999999999999,2026-01-17T02:55:43Z,,,,,,,,,,,,,,,,,,,,0,
30,1,-14.318897724151611,-170.701149730011821,18.879999999999999,2026-01-17T02:56:05Z,,,,,,,,,,,,,,,,,,,,0,
31,1,-14.319018591195345,-170.70112181827426,18.399999999999999,2026-01-17T02:56:25Z,,,,,,,,,,,,,,,,,,,,0,
32,1,-14.319153539836407,-170.701101617887616,18.399999999999999,2026-01-17T02:56:46Z,,,,,,,,,,,,,,,,,,,,0,
33,1,-14.319278933107853,-170.701064066961408,17.440000000000001,2026-01-17T02:57:04Z,,,,,,,,,,,,,,,,,,,,0,
34,1,-14.319395944476128,-170.701004890725017,16,2026-01-17T02:57:24Z,,,,,,,,,,,,,,,,,,,,0,
35,1,-14.319499041885138,-170.700950156897306,15.52,2026-01-17T02:57:42Z,,,,,,,,,,,,,,,,,,,,0,
36,1,-14.319505076855421,-170.700946468859911,15.52,2026-01-17T02:57:43Z,,,,,,,,,,,,,,,,,,,,0,
37,1,-14.319589985534549,-170.700907995924354,16.48,2026-01-17T02:57:59Z,,,,,,,,,,,,,,,,,,,,0,
38,1,-14.31966726668179,-170.700857872143388,16.960000000000001,2026-01-17T02:58:16Z,,,,,,,,,,,,,,,,,,,,0,
39,1,-14.319760138168931,-170.700784865766764,16.960000000000001,2026-01-17T02:58:34Z,,,,,,,,,,,,,,,,,,,,0,
40,1,-14.3198480643332,-170.70070942863822,16,2026-01-17T02:58:52Z,,,,,,,,,,,,,,,,,,,,0,
41,1,-14.319915203377604,-170.700591495260596,16.960000000000001,2026-01-17T02:59:14Z,,,,,,,,,,,,,,,,,,,,0,
42,1,-14.31990816257894,-170.700534917414188,16.960000000000001,2026-01-17T02:59:32Z,,,,,,,,,,,,,,,,,,,,0,
43,1,-14.319908497855067,-170.700530642643571,17.920000000000002,2026-01-17T02:59:52Z,,,,,,,,,,,,,,,,,,,,0,
44,1,-14.319949569180608,-170.700505916029215,17.920000000000002,2026-01-17T03:00:09Z,,,,,,,,,,,,,,,,,,,,0,
45,1,-14.319966584444046,-170.700504323467612,18.399999999999999,2026-01-17T03:00:30Z,,,,,,,,,,,,,,,,,,,,0,
46,1,-14.319974044337869,-170.700507843866944,18.399999999999999,2026-01-17T03:00:45Z,,,,,,,,,,,,,,,,,,,,0,
47,1,-14.31999022141099,-170.700508262962103,18.399999999999999,2026-01-17T03:01:11Z,,,,,,,,,,,,,,,,,,,,0,
48,1,-14.320028610527515,-170.700494516640902,17.920000000000002,2026-01-17T03:01:30Z,,,,,,,,,,,,,,,,,,,,0,
49,1,-14.320064904168248,-170.700465934351087,17.920000000000002,2026-01-17T03:01:46Z,,,,,,,,,,,,,,,,,,,,0,
50,1,-14.320080662146211,-170.700452942401171,17.920000000000002,2026-01-17T03:02:11Z,,,,,,,,,,,,,,,,,,,,0,
51,1,-14.320117710158229,-170.700396532192826,18.399999999999999,2026-01-17T03:02:34Z,,,,,,,,,,,,,,,,,,,,0,
52,1,-14.320184430107474,-170.700412876904011,18.879999999999999,2026-01-17T03:02:53Z,,,,,,,,,,,,,,,,,,,,0,
53,1,-14.320209491997957,-170.700349174439907,19.359999999999999,2026-01-17T03:03:11Z,,,,,,,,,,,,,,,,,,,,0,
54,1,-14.320244863629341,-170.700295278802514,17.920000000000002,2026-01-17T03:03:28Z,,,,,,,,,,,,,,,,,,,,0,
55,1,-14.320267327129841,-170.700253117829561,18.399999999999999,2026-01-17T03:03:45Z,,,,,,,,,,,,,,,,,,,,0,
56,1,-14.320267159491777,-170.700210118666291,18.399999999999999,2026-01-17T03:04:07Z,,,,,,,,,,,,,,,,,,,,0,
57,1,-14.320275038480759,-170.700148930773139,18.399999999999999,2026-01-17T03:04:25Z,,,,,,,,,,,,,,,,,,,,0,
58,1,-14.320277720689774,-170.700108027085662,17.440000000000001,2026-01-17T03:04:40Z,,,,,,,,,,,,,,,,,,,,0,
59,1,-14.320305548608303,-170.700045078992844,17.440000000000001,2026-01-17T03:05:01Z,,,,,,,,,,,,,,,,,,,,0,
60,1,-14.320313930511475,-170.700004678219557,17.440000000000001,2026-01-17T03:05:20Z,,,,,,,,,,,,,,,,,,,,0,
61,1,-14.320387691259384,-170.699955727905035,16.48,2026-01-17T03:05:40Z,,,,,,,,,,,,,,,,,,,,0,
62,1,-14.320400347933173,-170.69995547644794,16.48,2026-01-17T03:06:05Z,,,,,,,,,,,,,,,,,,,,0,
63,1,-14.320484837517142,-170.699947094544768,17.440000000000001,2026-01-17T03:06:26Z,,,,,,,,,,,,,,,,,,,,0,
64,1,-14.320512162521482,-170.699945334345102,17.440000000000001,2026-01-17T03:06:51Z,,,,,,,,,,,,,,,,,,,,0,
65,1,-14.320515180006623,-170.699906358495355,17.920000000000002,2026-01-17T03:07:08Z,,,,,,,,,,,,,,,,,,,,0,
66,1,-14.32053747586906,-170.699830166995525,16.960000000000001,2026-01-17T03:07:27Z,,,,,,,,,,,,,,,,,,,,0,
67,1,-14.320593802258372,-170.69976394996047,17.440000000000001,2026-01-17T03:07:48Z,,,,,,,,,,,,,,,,,,,,0,
68,1,-14.320629425346851,-170.699814492836595,17.920000000000002,2026-01-17T03:08:08Z,,,,,,,,,,,,,,,,,,,,0,
69,1,-14.320602435618639,-170.69988414645195,17.920000000000002,2026-01-17T03:08:24Z,,,,,,,,,,,,,,,,,,,,0,
70,1,-14.320618193596601,-170.699943490326405,17.440000000000001,2026-01-17T03:08:38Z,,,,,,,,,,,,,,,,,,,,0,
71,1,-14.320662282407284,-170.699967630207539,18.399999999999999,2026-01-17T03:09:00Z,,,,,,,,,,,,,,,,,,,,0,
72,1,-14.32067284360528,-170.6999730784446,17.920000000000002,2026-01-17T03:09:04Z,,,,,,,,,,,,,,,,,,,,0,
73,1,-14.320718692615628,-170.700033428147435,17.440000000000001,2026-01-17T03:09:24Z,,,,,,,,,,,,,,,,,,,,0,
74,1,-14.320708550512791,-170.700062764808536,17.920000000000002,2026-01-17T03:09:44Z,,,,,,,,,,,,,,,,,,,,0,
75,1,-14.320706287398934,-170.700083887204528,17.440000000000001,2026-01-17T03:10:03Z,,,,,,,,,,,,,,,,,,,,0,
76,1,-14.320662450045347,-170.700130742043257,15.52,2026-01-17T03:10:21Z,,,,,,,,,,,,,,,,,,,,0,
77,1,-14.320662533864379,-170.700128562748432,16,2026-01-17T03:10:36Z,,,,,,,,,,,,,,,,,,,,0,
78,1,-14.320660522207618,-170.700128311291337,16,2026-01-17T03:10:56Z,,,,,,,,,,,,,,,,,,,,0,
79,1,-14.320681979879737,-170.700123449787498,16.960000000000001,2026-01-17T03:11:16Z,,,,,,,,,,,,,,,,,,,,0,
80,1,-14.320728247985244,-170.700107188895345,16.960000000000001,2026-01-17T03:11:36Z,,,,,,,,,,,,,,,,,,,,0,
81,1,-14.32079354301095,-170.700048683211207,16.48,2026-01-17T03:11:57Z,,,,,,,,,,,,,,,,,,,,0,
82,1,-14.320826064795256,-170.70004248060286,16,2026-01-17T03:12:19Z,,,,,,,,,,,,,,,,,,,,0,
83,1,-14.320869650691748,-170.70003367960453,16,2026-01-17T03:12:38Z,,,,,,,,,,,,,,,,,,,,0,
84,1,-14.320903178304434,-170.699964445084333,16,2026-01-17T03:12:54Z,,,,,,,,,,,,,,,,,,,,0,
85,1,-14.32089714333415,-170.699893115088344,16,2026-01-17T03:13:15Z,,,,,,,,,,,,,,,,,,,,0,
86,1,-14.32088834233582,-170.699870986863971,16,2026-01-17T03:13:29Z,,,,,,,,,,,,,,,,,,,,0,
87,1,-14.320880798622966,-170.699850618839264,16,2026-01-17T03:13:47Z,,,,,,,,,,,,,,,,,,,,0,
88,1,-14.320899909362197,-170.699813487008214,16,2026-01-17T03:14:06Z,,,,,,,,,,,,,,,,,,,,0,
89,1,-14.320901082828641,-170.69976445287466,16.48,2026-01-17T03:14:25Z,,,,,,,,,,,,,,,,,,,,0,
90,1,-14.320962773635983,-170.699708210304379,16.48,2026-01-17T03:14:42Z,,,,,,,,,,,,,,,,,,,,0,
91,1,-14.320990769192576,-170.699651297181845,16.48,2026-01-17T03:15:03Z,,,,,,,,,,,,,,,,,,,,0,
92,1,-14.321067547425628,-170.699686417356133,16,2026-01-17T03:15:26Z,,,,,,,,,,,,,,,,,,,,0,
93,1,-14.321118341758847,-170.699708797037601,16,2026-01-17T03:15:43Z,,,,,,,,,,,,,,,,,,,,0,
94,1,-14.321176093071699,-170.699722459539771,16,2026-01-17T03:16:07Z,,,,,,,,,,,,,,,,,,,,0,
95,1,-14.321246584877372,-170.699736205860972,16,2026-01-17T03:16:26Z,,,,,,,,,,,,,,,,,,,,0,
96,1,-14.321259409189224,-170.699733020737767,16,2026-01-17T03:16:45Z,,,,,,,,,,,,,,,,,,,,0,
97,1,-14.321313137188554,-170.699730087071657,16,2026-01-17T03:17:06Z,,,,,,,,,,,,,,,,,,,,0,
98,1,-14.321387400850654,-170.699763530865312,15.52,2026-01-17T03:17:27Z,,,,,,,,,,,,,,,,,,,,0,
99,1,-14.321407936513424,-170.699750036001205,15.52,2026-01-17T03:17:51Z,,,,,,,,,,,,,,,,,,,,0,
100,1,-14.321441380307078,-170.699743330478668,15.039999999999999,2026-01-17T03:18:07Z,,,,,,,,,,,,,,,,,,,,0,
101,1,-14.321499634534121,-170.699711311608553,14.56,2026-01-17T03:18:26Z,,,,,,,,,,,,,,,,,,,,0,
102,1,-14.321536850184202,-170.699637634679675,13.6,2026-01-17T03:18:43Z,,,,,,,,,,,,,,,,,,,,0,
103,1,-14.321524864062667,-170.699573513120413,13.6,2026-01-17T03:19:00Z,,,,,,,,,,,,,,,,,,,,0,
104,1,-14.321515560150146,-170.699553312733769,13.6,2026-01-17T03:19:21Z,,,,,,,,,,,,,,,,,,,,0,
105,1,-14.321516063064337,-170.699497489258647,13.119999999999999,2026-01-17T03:19:38Z,,,,,,,,,,,,,,,,,,,,0,
106,1,-14.321511536836624,-170.69945658557117,13.6,2026-01-17T03:19:54Z,,,,,,,,,,,,,,,,,,,,0,
107,1,-14.321510447189212,-170.69940872490406,13.119999999999999,2026-01-17T03:20:14Z,,,,,,,,,,,,,,,,,,,,0,
108,1,-14.321514554321766,-170.699348291382194,13.119999999999999,2026-01-17T03:20:31Z,,,,,,,,,,,,,,,,,,,,0,
109,1,-14.321507010608912,-170.699279392138124,13.119999999999999,2026-01-17T03:20:50Z,,,,,,,,,,,,,,,,,,,,0,
110,1,-14.321502903476357,-170.699252402409911,13.6,2026-01-17T03:21:07Z,,,,,,,,,,,,,,,,,,,,0,
111,1,-14.321473734453321,-170.699217952787876,13.6,2026-01-17T03:21:25Z,,,,,,,,,,,,,,,,,,,,0,
112,1,-14.321481361985207,-170.69918098859489,13.119999999999999,2026-01-17T03:21:44Z,,,,,,,,,,,,,,,,,,,,0,
113,1,-14.321485804393888,-170.699128517881036,13.6,2026-01-17T03:22:05Z,,,,,,,,,,,,,,,,,,,,0,
114,1,-14.321551183238626,-170.699042351916432,14.08,2026-01-17T03:22:24Z,,,,,,,,,,,,,,,,,,,,0,
115,1,-14.321535509079695,-170.698996670544147,13.6,2026-01-17T03:22:44Z,,,,,,,,,,,,,,,,,,,,0,
116,1,-14.321552021428943,-170.698928525671363,13.119999999999999,2026-01-17T03:23:03Z,,,,,,,,,,,,,,,,,,,,0,
117,1,-14.32156702503562,-170.69887806661427,12.630000000000001,2026-01-17T03:23:25Z,,,,,,,,,,,,,,,,,,,,0,
118,1,-14.321565013378859,-170.698872618377209,12.630000000000001,2026-01-17T03:23:42Z,,,,,,,,,,,,,,,,,,,,0,
119,1,-14.321574317291379,-170.698846718296409,11.67,2026-01-17T03:24:01Z,,,,,,,,,,,,,,,,,,,,0,
120,1,-14.32157532311976,-170.698826937004924,11.67,2026-01-17T03:24:18Z,,,,,,,,,,,,,,,,,,,,0,
121,1,-14.321570126339793,-170.698795756325126,12.15,2026-01-17T03:24:36Z,,,,,,,,,,,,,,,,,,,,0,
122,1,-14.32157339528203,-170.698736496269703,12.630000000000001,2026-01-17T03:24:51Z,,,,,,,,,,,,,,,,,,,,0,
123,1,-14.321516482159495,-170.698673967272043,12.630000000000001,2026-01-17T03:25:09Z,,,,,,,,,,,,,,,,,,,,0,
124,1,-14.321508603170514,-170.698638847097754,11.67,2026-01-17T03:25:21Z,,,,,,,,,,,,,,,,,,,,0,
125,1,-14.321522768586874,-170.698589645326138,11.67,2026-01-17T03:25:34Z,,,,,,,,,,,,,,,,,,,,0,
126,1,-14.321537101641297,-170.698559721931815,11.67,2026-01-17T03:25:53Z,,,,,,,,,,,,,,,,,,,,0,
127,1,-14.321546070277691,-170.698521584272385,11.67,2026-01-17T03:26:07Z,,,,,,,,,,,,,,,,,,,,0,
128,1,-14.321544393897057,-170.698499958962202,12.15,2026-01-17T03:26:23Z,,,,,,,,,,,,,,,,,,,,0,
129,1,-14.321546237915754,-170.698463162407279,11.67,2026-01-17T03:26:39Z,,,,,,,,,,,,,,,,,,,,0,
130,1,-14.321569455787539,-170.698434999212623,12.15,2026-01-17T03:26:53Z,,,,,,,,,,,,,,,,,,,,0,
131,1,-14.321567947044969,-170.698335086926818,11.19,2026-01-17T03:27:08Z,,,,,,,,,,,,,,,,,,,,0,
132,1,-14.321545567363501,-170.698266103863716,11.19,2026-01-17T03:27:20Z,,,,,,,,,,,,,,,,,,,,0,
133,1,-14.321542214602232,-170.698264595121145,11.19,2026-01-17T03:27:24Z,,,,,,,,,,,,,,,,,,,,0,
134,1,-14.321470716968179,-170.698292590677738,11.19,2026-01-17T03:27:34Z,,,,,,,,,,,,,,,,,,,,0,
135,1,-14.321441883221269,-170.698290159925818,11.19,2026-01-17T03:27:42Z,,,,,,,,,,,,,,,,,,,,0,
136,1,-14.32140190154314,-170.698326788842678,11.19,2026-01-17T03:27:53Z,,,,,,,,,,,,,,,,,,,,0,
137,1,-14.321326380595565,-170.698396945372224,11.67,2026-01-17T03:28:07Z,,,,,,,,,,,,,,,,,,,,0,
138,1,-14.321312718093395,-170.698432568460703,11.67,2026-01-17T03:28:10Z,,,,,,,,,,,,,,,,,,,,0,
139,1,-14.321294194087386,-170.698502557352185,11.67,2026-01-17T03:28:24Z,,,,,,,,,,,,,,,,,,,,0,
140,1,-14.321290086954832,-170.698505993932486,11.67,2026-01-17T03:28:26Z,,,,,,,,,,,,,,,,,,,,0,
141,1,-14.321235939860344,-170.698569696396589,11.67,2026-01-17T03:28:41Z,,,,,,,,,,,,,,,,,,,,0,
142,1,-14.32119470089674,-170.698647731915116,11.67,2026-01-17T03:28:54Z,,,,,,,,,,,,,,,,,,,,0,
143,1,-14.321191348135471,-170.698704477399588,11.67,2026-01-17T03:29:05Z,,,,,,,,,,,,,,,,,,,,0,
144,1,-14.321133848279715,-170.698725264519453,12.15,2026-01-17T03:29:16Z,,,,,,,,,,,,,,,,,,,,0,
145,1,-14.321063691750169,-170.698701124638319,12.15,2026-01-17T03:29:29Z,,,,,,,,,,,,,,,,,,,,0,
146,1,-14.321000995114446,-170.698680002242327,11.67,2026-01-17T03:29:41Z,,,,,,,,,,,,,,,,,,,,0,
147,1,-14.320947686210275,-170.698693245649338,11.67,2026-01-17T03:29:52Z,,,,,,,,,,,,,,,,,,,,0,
148,1,-14.320920445024967,-170.698704309761524,11.19,2026-01-17T03:30:04Z,,,,,,,,,,,,,,,,,,,,0,
149,1,-14.320904603227973,-170.69871679879725,11.19,2026-01-17T03:30:18Z,,,,,,,,,,,,,,,,,,,,0,
150,1,-14.320842241868377,-170.698734736070037,11.19,2026-01-17T03:30:30Z,,,,,,,,,,,,,,,,,,,,0,
151,1,-14.3208341114223,-170.698742866516113,11.19,2026-01-17T03:30:41Z,,,,,,,,,,,,,,,,,,,,0,
152,1,-14.320832099765539,-170.698763821274042,11.19,2026-01-17T03:30:56Z,,,,,,,,,,,,,,,,,,,,0,
153,1,-14.320833357051015,-170.698767341673374,11.67,2026-01-17T03:31:11Z,,,,,,,,,,,,,,,,,,,,0,
154,1,-14.320829669013619,-170.698757031932473,11.67,2026-01-17T03:31:25Z,,,,,,,,,,,,,,,,,,,,0,
155,1,-14.320812905207276,-170.698742531239986,11.67,2026-01-17T03:31:35Z,,,,,,,,,,,,,,,,,,,,0,
156,1,-14.320789938792586,-170.698726857081056,11.67,2026-01-17T03:31:47Z,,,,,,,,,,,,,,,,,,,,0,
157,1,-14.320755572989583,-170.698705902323127,11.19,2026-01-17T03:31:58Z,,,,,,,,,,,,,,,,,,,,0,
158,1,-14.320707293227315,-170.698678242042661,11.19,2026-01-17T03:32:10Z,,,,,,,,,,,,,,,,,,,,0,
159,1,-14.320655660703778,-170.698658125475049,11.67,2026-01-17T03:32:23Z,,,,,,,,,,,,,,,,,,,,0,
160,1,-14.320639483630657,-170.69864496588707,10.710000000000001,2026-01-17T03:32:32Z,,,,,,,,,,,,,,,,,,,,0,
161,1,-14.320610482245684,-170.698616886511445,10.710000000000001,2026-01-17T03:32:44Z,,,,,,,,,,,,,,,,,,,,0,
162,1,-14.320590533316135,-170.698592746630311,10.710000000000001,2026-01-17T03:32:58Z,,,,,,,,,,,,,,,,,,,,0,
163,1,-14.320592880249023,-170.698590651154518,10.710000000000001,2026-01-17T03:33:11Z,,,,,,,,,,,,,,,,,,,,0,
164,1,-14.32058441452682,-170.69857413880527,10.710000000000001,2026-01-17T03:33:26Z,,,,,,,,,,,,,,,,,,,,0,
165,1,-14.320567231625319,-170.698536923155189,10.710000000000001,2026-01-17T03:33:39Z,,,,,,,,,,,,,,,,,,,,0,
166,1,-14.320537140592933,-170.698499958962202,11.67,2026-01-17T03:33:50Z,,,,,,,,,,,,,,,,,,,,0,
167,1,-14.320527920499444,-170.698500880971551,11.19,2026-01-17T03:34:01Z,,,,,,,,,,,,,,,,,,,,0,
