Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
23.01.26;01:23:24;1;0;0.1735;0.1686;0.1706;0.1872;0.2028;0.1843;0.1701;0.2023;0.1750;0.1764;0.1901;0.1843;0.3441;0.3368;0.3265;0.3470;0.4154;0.3812;0.3485;0.3866;0.3040;0.3089;0.3803;0.3627;0.496;0.499;0.478;0.461;0.512;0.517;0.512;0.477;0.424;0.429;0.500;0.492;
