Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
23.01.26;01:48:07;1;0;0.1486;0.1442;0.1911;0.1823;0.1505;0.1745;0.1618;0.1574;0.1701;0.1637;0.1603;0.1593;0.3016;0.2908;0.3573;0.3348;0.3006;0.3426;0.3348;0.3299;0.2923;0.2747;0.3343;0.3465;0.507;0.504;0.465;0.455;0.499;0.491;0.517;0.523;0.418;0.404;0.520;0.540;
