Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
23.01.26;01:47:38;1;0;0.1725;0.1735;0.1745;0.1584;0.1794;0.1603;0.1716;0.1740;0.1657;0.1745;0.1945;0.2087;0.1730;0.1701;0.1818;0.1808;0.3451;0.3431;0.3319;0.3001;0.3025;0.2297;0.3382;0.3372;0.3622;0.3705;0.3524;0.3695;0.3504;0.3358;0.3744;0.3661;0.500;0.494;0.474;0.472;0.407;0.302;0.493;0.484;0.543;0.529;0.448;0.435;0.506;0.493;0.514;0.506;
