Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
23.01.26;01:21:03;1;0;0.1569;0.1618;0.1828;0.1672;0.1760;0.1877;0.1632;0.1544;0.1603;0.1662;0.1877;0.1730;0.3343;0.3509;0.3656;0.3529;0.3680;0.3783;0.3456;0.3299;0.2776;0.2893;0.3685;0.3578;0.531;0.539;0.500;0.526;0.522;0.504;0.528;0.532;0.423;0.426;0.491;0.516;
