Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;
23.01.26;01:39:42;1;0;0.1149;0.1007;0.1134;0.1246;0.0777;0.0596;0.2097;0.2111;0.0621;0.0577;0.2605;0.2473;0.1305;0.1100;0.1432;0.1535;0.0846;0.0640;0.2977;0.2967;0.0689;0.0650;0.3754;0.3519;0.120;0.084;0.208;0.188;0.081;0.069;0.296;0.288;0.099;0.113;0.306;0.297;
