Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
23.01.26;01:19:51;1;0;0.1613;0.1735;0.1481;0.1613;0.1784;0.1760;0.1804;0.1848;0.1608;0.1442;0.1569;0.1417;0.2023;0.2009;0.1769;0.1926;0.2933;0.3104;0.2962;0.3182;0.3631;0.3529;0.3514;0.3456;0.3304;0.2952;0.3109;0.2849;0.3573;0.3524;0.3607;0.3837;0.450;0.441;0.500;0.493;0.509;0.501;0.487;0.465;0.513;0.512;0.495;0.503;0.434;0.430;0.509;0.498;
