Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Fm'15;Fm'16;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;Y(II)15;Y(II)16;
23.01.26;01:19:13;1;0;0.1598;0.1471;0.1691;0.1779;0.1662;0.1613;0.1662;0.1750;0.1681;0.1667;0.1603;0.1598;0.1667;0.1686;0.1574;0.1549;0.3675;0.3426;0.3382;0.3553;0.3328;0.3250;0.3573;0.3651;0.3495;0.3568;0.3451;0.3485;0.3431;0.3231;0.2879;0.3006;0.565;0.571;0.500;0.499;0.501;0.504;0.535;0.521;0.519;0.533;0.535;0.541;0.514;0.478;0.453;0.485;
