Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
21.01.26;01:30:45;1;0;0.1417;0.1535;0.2439;0.2023;0.1202;0.1119;0.3793;0.3793;0.1549;0.1427;0.1843;0.1769;0.1364;0.0904;0.1701;0.1818;0.2869;0.2395;0.1364;0.1364;0.4751;0.4892;0.1852;0.1701;0.2693;0.2331;0.1701;0.1085;0.167;0.156;0.150;0.155;0.118;0.179;0.202;0.225;0.164;0.161;0.316;0.241;0.198;0.167;
