Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
21.01.26;01:20:58;1;0;0.1598;0.1833;0.1808;0.2004;0.1623;0.1764;0.1564;0.1564;0.1540;0.1491;0.1481;0.1574;0.1408;0.1398;0.2796;0.3152;0.3021;0.3299;0.3104;0.3260;0.2854;0.2761;0.2947;0.2796;0.2757;0.2893;0.2644;0.2590;0.428;0.419;0.401;0.393;0.477;0.459;0.452;0.434;0.478;0.467;0.463;0.456;0.468;0.460;
