Date;Time;No.;PAR;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;Fm'1;Fm'2;Fm'3;Fm'4;Fm'5;Fm'6;Fm'7;Fm'8;Fm'9;Fm'10;Fm'11;Fm'12;Fm'13;Fm'14;Y(II)1;Y(II)2;Y(II)3;Y(II)4;Y(II)5;Y(II)6;Y(II)7;Y(II)8;Y(II)9;Y(II)10;Y(II)11;Y(II)12;Y(II)13;Y(II)14;
21.01.26;01:23:35;1;0;0.1652;0.1642;0.1486;0.1618;0.1882;0.1828;0.1789;0.1779;0.1056;0.0963;0.0870;0.0894;0.1579;0.1672;0.2414;0.2385;0.1896;0.2023;0.2766;0.2727;0.2551;0.2542;0.1701;0.1564;0.1344;0.1403;0.2498;0.2605;0.316;0.311;0.216;0.200;0.320;0.330;0.299;0.300;0.379;0.384;0.353;0.362;0.368;0.358;
